"api_path","_time","avg_sec_raw","p95_sec_raw","p99_sec_raw","avg_sec","current_p95_sec",latestTime,"p95_sec","p99_sec","perf_band"
"/getagreements","2025-11-18T08:30:00.000-0600","2.644","2.6440","2.6440","2.6","6.0",1764106800,"2.6","2.6",slow
"/getagreements","2025-11-18T08:35:00.000-0600","1.831","1.8310","1.8310","1.8","6.0",1764106800,"1.8","1.8",slow
"/getagreements","2025-11-18T09:20:00.000-0600","3.909","3.9090","3.9090","3.9","6.0",1764106800,"3.9","3.9",slow
"/getagreements","2025-11-18T09:25:00.000-0600","3.038","3.0380","3.0380","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-18T10:05:00.000-0600","5.583","5.5830","5.5830","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-18T10:10:00.000-0600","4.052","4.0520","4.0520","4.1","6.0",1764106800,"4.1","4.1",slow
"/getagreements","2025-11-18T10:20:00.000-0600","5.3695","5.4600","5.4680","5.4","6.0",1764106800,"5.5","5.5",slow
"/getagreements","2025-11-18T10:35:00.000-0600","5.483","5.4830","5.4830","5.5","6.0",1764106800,"5.5","5.5",slow
"/getagreements","2025-11-18T11:20:00.000-0600","6.065","6.0650","6.0650","6.1","6.0",1764106800,"6.1","6.1",slow
"/getagreements","2025-11-18T11:25:00.000-0600","5.561","5.5610","5.5610","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-18T11:45:00.000-0600","5.767","5.7670","5.7670","5.8","6.0",1764106800,"5.8","5.8",slow
"/getagreements","2025-11-18T11:55:00.000-0600","5.492","5.4920","5.4920","5.5","6.0",1764106800,"5.5","5.5",slow
"/getagreements","2025-11-18T12:00:00.000-0600","4.173","4.1730","4.1730","4.2","6.0",1764106800,"4.2","4.2",slow
"/getagreements","2025-11-18T12:35:00.000-0600","5.731","5.7310","5.7310","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-18T12:40:00.000-0600","5.422","5.4220","5.4220","5.4","6.0",1764106800,"5.4","5.4",slow
"/getagreements","2025-11-18T12:45:00.000-0600","2.338","2.3380","2.3380","2.3","6.0",1764106800,"2.3","2.3",slow
"/getagreements","2025-11-18T12:50:00.000-0600","1.0593333333333332","1.48060","1.52172","1.1","6.0",1764106800,"1.5","1.5",slow
"/getagreements","2025-11-18T13:15:00.000-0600","4.657","4.6570","4.6570","4.7","6.0",1764106800,"4.7","4.7",slow
"/getagreements","2025-11-18T13:50:00.000-0600","5.639","5.6390","5.6390","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-18T14:45:00.000-0600","3.3649999999999998","5.2550","5.4230","3.4","6.0",1764106800,"5.3","5.4",slow
"/getagreements","2025-11-18T15:00:00.000-0600","5.73","5.7300","5.7300","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-18T15:05:00.000-0600","2.2640000000000002","2.2874","2.2895","2.3","6.0",1764106800,"2.3","2.3",slow
"/getagreements","2025-11-18T15:15:00.000-0600","5.436","5.4360","5.4360","5.4","6.0",1764106800,"5.4","5.4",slow
"/getagreements","2025-11-18T16:45:00.000-0600","5.86","5.8600","5.8600","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-18T16:50:00.000-0600","2.213","2.2130","2.2130","2.2","6.0",1764106800,"2.2","2.2",slow
"/getagreements","2025-11-18T16:55:00.000-0600","5.993","5.9930","5.9930","6.0","6.0",1764106800,"6.0","6.0",slow
"/getagreements","2025-11-18T17:20:00.000-0600","2.176","2.8015","2.8571","2.2","6.0",1764106800,"2.8","2.9",slow
"/getagreements","2025-11-19T07:30:00.000-0600","7.043","7.0430","7.0430","7.0","6.0",1764106800,"7.0","7.0",slow
"/getagreements","2025-11-19T08:25:00.000-0600","5.894","5.8940","5.8940","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-19T08:30:00.000-0600","5.534","5.5340","5.5340","5.5","6.0",1764106800,"5.5","5.5",slow
"/getagreements","2025-11-19T09:30:00.000-0600","1.7494999999999998","3.02915","3.20183","1.7","6.0",1764106800,"3.0","3.2",slow
"/getagreements","2025-11-19T10:15:00.000-0600","1.5125","1.9044","1.9393","1.5","6.0",1764106800,"1.9","1.9",slow
"/getagreements","2025-11-19T10:25:00.000-0600","2.077","2.0770","2.0770","2.1","6.0",1764106800,"2.1","2.1",slow
"/getagreements","2025-11-19T10:45:00.000-0600","1.9855","2.7474","2.8151","2.0","6.0",1764106800,"2.7","2.8",slow
"/getagreements","2025-11-19T10:50:00.000-0600","0.899","0.89900","0.89900","0.9","6.0",1764106800,"0.9","0.9",slow
"/getagreements","2025-11-19T10:55:00.000-0600","1.119","1.1190","1.1190","1.1","6.0",1764106800,"1.1","1.1",slow
"/getagreements","2025-11-19T11:20:00.000-0600","3.2255000000000003","5.46695","5.66619","3.2","6.0",1764106800,"5.5","5.7",slow
"/getagreements","2025-11-19T11:30:00.000-0600","3.029","3.0290","3.0290","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-19T11:45:00.000-0600","1.902","3.64520","3.82744","1.9","6.0",1764106800,"3.6","3.8",slow
"/getagreements","2025-11-19T11:50:00.000-0600","1.57","1.5700","1.5700","1.6","6.0",1764106800,"1.6","1.6",slow
"/getagreements","2025-11-19T12:10:00.000-0600","1.3605","1.76505","1.80101","1.4","6.0",1764106800,"1.8","1.8",slow
"/getagreements","2025-11-19T12:15:00.000-0600","1.381","1.3810","1.3810","1.4","6.0",1764106800,"1.4","1.4",slow
"/getagreements","2025-11-19T12:20:00.000-0600","0.507","0.50700","0.50700","0.5","6.0",1764106800,"0.5","0.5",slow
"/getagreements","2025-11-19T12:45:00.000-0600","3.0615","5.3894","5.5843","3.1","6.0",1764106800,"5.4","5.6",slow
"/getagreements","2025-11-19T12:50:00.000-0600","1.435","1.4350","1.4350","1.4","6.0",1764106800,"1.4","1.4",slow
"/getagreements","2025-11-19T13:00:00.000-0600","2.222","3.90320","4.05264","2.2","6.0",1764106800,"3.9","4.1",slow
"/getagreements","2025-11-19T13:25:00.000-0600","2.8425","5.00655","5.19891","2.8","6.0",1764106800,"5.0","5.2",slow
"/getagreements","2025-11-19T13:35:00.000-0600","8.876","8.8760","8.8760","8.9","6.0",1764106800,"8.9","8.9",slow
"/getagreements","2025-11-19T14:20:00.000-0600","5.858","5.8580","5.8580","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-19T14:30:00.000-0600","2.947","2.9470","2.9470","2.9","6.0",1764106800,"2.9","2.9",slow
"/getagreements","2025-11-19T14:35:00.000-0600","5.712","5.7120","5.7120","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-19T14:40:00.000-0600","5.619","5.6190","5.6190","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-19T15:00:00.000-0600","3.5946666666666665","6.57020","6.83084","3.6","6.0",1764106800,"6.6","6.8",slow
"/getagreements","2025-11-19T15:05:00.000-0600","2.226","2.2260","2.2260","2.2","6.0",1764106800,"2.2","2.2",slow
"/getagreements","2025-11-19T15:10:00.000-0600","2.767","2.7670","2.7670","2.8","6.0",1764106800,"2.8","2.8",slow
"/getagreements","2025-11-19T15:15:00.000-0600","3.131","3.1310","3.1310","3.1","6.0",1764106800,"3.1","3.1",slow
"/getagreements","2025-11-19T15:25:00.000-0600","2.615","2.6150","2.6150","2.6","6.0",1764106800,"2.6","2.6",slow
"/getagreements","2025-11-19T15:30:00.000-0600","3.036","3.0360","3.0360","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-19T15:55:00.000-0600","2.459","3.5498","3.6468","2.5","6.0",1764106800,"3.5","3.6",slow
"/getagreements","2025-11-19T17:00:00.000-0600","3.015","3.0150","3.0150","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-20T07:30:00.000-0600","7.402","7.4020","7.4020","7.4","6.0",1764106800,"7.4","7.4",slow
"/getagreements","2025-11-20T07:35:00.000-0600","3.268","3.2680","3.2680","3.3","6.0",1764106800,"3.3","3.3",slow
"/getagreements","2025-11-20T09:00:00.000-0600","1.8026666666666664","2.99620","3.06964","1.8","6.0",1764106800,"3.0","3.1",slow
"/getagreements","2025-11-20T09:20:00.000-0600","6.066","6.0660","6.0660","6.1","6.0",1764106800,"6.1","6.1",slow
"/getagreements","2025-11-20T09:55:00.000-0600","5.847","5.8470","5.8470","5.8","6.0",1764106800,"5.8","5.8",slow
"/getagreements","2025-11-20T10:10:00.000-0600","4.1295","5.7779","5.9244","4.1","6.0",1764106800,"5.8","5.9",slow
"/getagreements","2025-11-20T10:15:00.000-0600","2.648","2.6480","2.6480","2.6","6.0",1764106800,"2.6","2.6",slow
"/getagreements","2025-11-20T10:20:00.000-0600","2.649","2.6490","2.6490","2.6","6.0",1764106800,"2.6","2.6",slow
"/getagreements","2025-11-20T10:35:00.000-0600","3.802","3.8020","3.8020","3.8","6.0",1764106800,"3.8","3.8",slow
"/getagreements","2025-11-20T10:45:00.000-0600","5.742","5.7420","5.7420","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-20T10:50:00.000-0600","1.743","1.7430","1.7430","1.7","6.0",1764106800,"1.7","1.7",slow
"/getagreements","2025-11-20T10:55:00.000-0600","2.266","2.2660","2.2660","2.3","6.0",1764106800,"2.3","2.3",slow
"/getagreements","2025-11-20T11:05:00.000-0600","5.84","5.8400","5.8400","5.8","6.0",1764106800,"5.8","5.8",slow
"/getagreements","2025-11-20T11:20:00.000-0600","2.5836666666666663","3.6961","3.7888","2.6","6.0",1764106800,"3.7","3.8",slow
"/getagreements","2025-11-20T11:25:00.000-0600","1.631","1.6310","1.6310","1.6","6.0",1764106800,"1.6","1.6",slow
"/getagreements","2025-11-20T11:35:00.000-0600","5.636","5.6360","5.6360","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-20T11:55:00.000-0600","5.943","5.9430","5.9430","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-20T12:00:00.000-0600","5.973","5.9730","5.9730","6.0","6.0",1764106800,"6.0","6.0",slow
"/getagreements","2025-11-20T12:05:00.000-0600","5.73","5.7300","5.7300","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-20T12:30:00.000-0600","5.625","5.6250","5.6250","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-20T12:40:00.000-0600","5.615","5.6150","5.6150","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-20T12:45:00.000-0600","2.264","2.5480","2.5808","2.3","6.0",1764106800,"2.5","2.6",slow
"/getagreements","2025-11-20T12:50:00.000-0600","1.6255","1.9013","1.9259","1.6","6.0",1764106800,"1.9","1.9",slow
"/getagreements","2025-11-20T13:05:00.000-0600","3.676","3.6760","3.6760","3.7","6.0",1764106800,"3.7","3.7",slow
"/getagreements","2025-11-20T13:35:00.000-0600","6.405","6.4050","6.4050","6.4","6.0",1764106800,"6.4","6.4",slow
"/getagreements","2025-11-20T14:00:00.000-0600","6.086","6.0860","6.0860","6.1","6.0",1764106800,"6.1","6.1",slow
"/getagreements","2025-11-20T14:10:00.000-0600","5.564","5.5640","5.5640","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-20T14:30:00.000-0600","5.582","5.5820","5.5820","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-20T14:50:00.000-0600","5.373","5.3730","5.3730","5.4","6.0",1764106800,"5.4","5.4",slow
"/getagreements","2025-11-20T14:55:00.000-0600","2.161","2.1610","2.1610","2.2","6.0",1764106800,"2.2","2.2",slow
"/getagreements","2025-11-20T15:05:00.000-0600","5.436","5.4360","5.4360","5.4","6.0",1764106800,"5.4","5.4",slow
"/getagreements","2025-11-20T15:15:00.000-0600","5.556","5.5560","5.5560","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-20T15:50:00.000-0600","6.034","6.0340","6.0340","6.0","6.0",1764106800,"6.0","6.0",slow
"/getagreements","2025-11-21T08:10:00.000-0600","7.027","7.0270","7.0270","7.0","6.0",1764106800,"7.0","7.0",slow
"/getagreements","2025-11-21T08:50:00.000-0600","3.245","5.3969","5.8018","3.2","6.0",1764106800,"5.4","5.8",slow
"/getagreements","2025-11-21T09:10:00.000-0600","2.828","2.8280","2.8280","2.8","6.0",1764106800,"2.8","2.8",slow
"/getagreements","2025-11-21T09:35:00.000-0600","6.222","6.2220","6.2220","6.2","6.0",1764106800,"6.2","6.2",slow
"/getagreements","2025-11-21T09:40:00.000-0600","6.247","6.2470","6.2470","6.2","6.0",1764106800,"6.2","6.2",slow
"/getagreements","2025-11-21T09:50:00.000-0600","6.055","6.0550","6.0550","6.1","6.0",1764106800,"6.1","6.1",slow
"/getagreements","2025-11-21T10:35:00.000-0600","6.727","6.7270","6.7270","6.7","6.0",1764106800,"6.7","6.7",slow
"/getagreements","2025-11-21T11:20:00.000-0600","7.147","7.1470","7.1470","7.1","6.0",1764106800,"7.1","7.1",slow
"/getagreements","2025-11-21T11:25:00.000-0600","1.956","1.9560","1.9560","2.0","6.0",1764106800,"2.0","2.0",slow
"/getagreements","2025-11-21T11:40:00.000-0600","5.718","5.7180","5.7180","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-21T11:55:00.000-0600","5.564","5.5640","5.5640","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-21T12:15:00.000-0600","6.014","6.0140","6.0140","6.0","6.0",1764106800,"6.0","6.0",slow
"/getagreements","2025-11-21T12:30:00.000-0600","2.744","2.7440","2.7440","2.7","6.0",1764106800,"2.7","2.7",slow
"/getagreements","2025-11-21T13:00:00.000-0600","5.59","5.5900","5.5900","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-21T13:05:00.000-0600","2.986","2.9860","2.9860","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-21T13:10:00.000-0600","1.449","1.4490","1.4490","1.4","6.0",1764106800,"1.4","1.4",slow
"/getagreements","2025-11-21T13:15:00.000-0600","1.256","1.2560","1.2560","1.3","6.0",1764106800,"1.3","1.3",slow
"/getagreements","2025-11-21T13:20:00.000-0600","3.014","3.0140","3.0140","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-21T13:25:00.000-0600","3.9315","5.5474","5.6911","3.9","6.0",1764106800,"5.5","5.7",slow
"/getagreements","2025-11-21T13:30:00.000-0600","2.958","2.9580","2.9580","3.0","6.0",1764106800,"3.0","3.0",slow
"/getagreements","2025-11-21T14:20:00.000-0600","2.092","2.7940","2.8564","2.1","6.0",1764106800,"2.8","2.9",slow
"/getagreements","2025-11-21T14:25:00.000-0600","1.1255","1.44275","1.47095","1.1","6.0",1764106800,"1.4","1.5",slow
"/getagreements","2025-11-21T14:35:00.000-0600","3.057","3.0570","3.0570","3.1","6.0",1764106800,"3.1","3.1",slow
"/getagreements","2025-11-21T14:40:00.000-0600","2.185","2.6701","2.7132","2.2","6.0",1764106800,"2.7","2.7",slow
"/getagreements","2025-11-21T16:15:00.000-0600","6.078","6.0780","6.0780","6.1","6.0",1764106800,"6.1","6.1",slow
"/getagreements","2025-11-23T10:20:00.000-0600","7.301","7.3010","7.3010","7.3","6.0",1764106800,"7.3","7.3",slow
"/getagreements","2025-11-23T10:30:00.000-0600","3.137","3.1370","3.1370","3.1","6.0",1764106800,"3.1","3.1",slow
"/getagreements","2025-11-23T12:20:00.000-0600","5.31","5.3100","5.3100","5.3","6.0",1764106800,"5.3","5.3",slow
"/getagreements","2025-11-24T08:35:00.000-0600","7.182","7.1820","7.1820","7.2","6.0",1764106800,"7.2","7.2",slow
"/getagreements","2025-11-24T09:35:00.000-0600","6.161","6.1610","6.1610","6.2","6.0",1764106800,"6.2","6.2",slow
"/getagreements","2025-11-24T10:10:00.000-0600","7.152","7.1520","7.1520","7.2","6.0",1764106800,"7.2","7.2",slow
"/getagreements","2025-11-24T10:25:00.000-0600","27.758","27.758","27.758","27.8","6.0",1764106800,"27.8","27.8",slow
"/getagreements","2025-11-24T10:40:00.000-0600","5.407","5.4070","5.4070","5.4","6.0",1764106800,"5.4","5.4",slow
"/getagreements","2025-11-24T11:40:00.000-0600","5.719","5.7190","5.7190","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-24T11:45:00.000-0600","2.7795","4.8905","5.2749","2.8","6.0",1764106800,"4.9","5.3",slow
"/getagreements","2025-11-24T11:50:00.000-0600","1.344","1.3440","1.3440","1.3","6.0",1764106800,"1.3","1.3",slow
"/getagreements","2025-11-24T12:35:00.000-0600","2.7910000000000004","5.06980","5.27236","2.8","6.0",1764106800,"5.1","5.3",slow
"/getagreements","2025-11-24T12:45:00.000-0600","2.678","4.96580","5.16916","2.7","6.0",1764106800,"5.0","5.2",slow
"/getagreements","2025-11-24T12:55:00.000-0600","4.484","5.1221","5.1788","4.5","6.0",1764106800,"5.1","5.2",slow
"/getagreements","2025-11-25T07:35:00.000-0600","6.158","6.1580","6.1580","6.2","6.0",1764106800,"6.2","6.2",slow
"/getagreements","2025-11-25T08:05:00.000-0600","5.619","5.6190","5.6190","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-25T09:35:00.000-0600","5.419","5.4190","5.4190","5.4","6.0",1764106800,"5.4","5.4",slow
"/getagreements","2025-11-25T09:40:00.000-0600","5.524","5.5240","5.5240","5.5","6.0",1764106800,"5.5","5.5",slow
"/getagreements","2025-11-25T09:45:00.000-0600","2.306","2.3060","2.3060","2.3","6.0",1764106800,"2.3","2.3",slow
"/getagreements","2025-11-25T10:10:00.000-0600","5.648","5.6480","5.6480","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-25T12:15:00.000-0600","7.552","7.5520","7.5520","7.6","6.0",1764106800,"7.6","7.6",slow
"/getagreements","2025-11-25T12:55:00.000-0600","5.623","5.6230","5.6230","5.6","6.0",1764106800,"5.6","5.6",slow
"/getagreements","2025-11-25T13:00:00.000-0600","5.881","5.8810","5.8810","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-25T13:05:00.000-0600","2.9435000000000002","3.3193","3.3527","2.9","6.0",1764106800,"3.3","3.4",slow
"/getagreements","2025-11-25T13:15:00.000-0600","2.9805","3.9286","4.0129","3.0","6.0",1764106800,"3.9","4.0",slow
"/getagreements","2025-11-25T13:20:00.000-0600","1.572","1.5720","1.5720","1.6","6.0",1764106800,"1.6","1.6",slow
"/getagreements","2025-11-25T13:55:00.000-0600","6.625500000000001","7.3946","7.4629","6.6","6.0",1764106800,"7.4","7.5",slow
"/getagreements","2025-11-25T14:25:00.000-0600","7.437","7.4370","7.4370","7.4","6.0",1764106800,"7.4","7.4",slow
"/getagreements","2025-11-25T15:10:00.000-0600","6.06","6.0600","6.0600","6.1","6.0",1764106800,"6.1","6.1",slow
"/getagreements","2025-11-25T15:15:00.000-0600","3.5","3.5000","3.5000","3.5","6.0",1764106800,"3.5","3.5",slow
"/getagreements","2025-11-25T15:30:00.000-0600","4.5965","5.4186","5.4917","4.6","6.0",1764106800,"5.4","5.5",slow
"/getagreements","2025-11-25T15:40:00.000-0600","5.965","5.9650","5.9650","6.0","6.0",1764106800,"6.0","6.0",slow
"/getlocations","2025-11-17T07:40:00.000-0600","1.525","1.5250","1.5250","1.5","5.8",1764107700,"1.5","1.5",slow
"/getlocations","2025-11-17T07:50:00.000-0600","1.1520000000000001","1.57230","1.60966","1.2","5.8",1764107700,"1.6","1.6",slow
"/getlocations","2025-11-17T08:00:00.000-0600","1.0632","2.12920","2.25544","1.1","5.8",1764107700,"2.1","2.3",slow
"/getlocations","2025-11-17T09:45:00.000-0600","0.436","0.44680","0.44776","0.4","5.8",1764107700,"0.4","0.4",slow
"/getlocations","2025-11-17T10:00:00.000-0600","5.054","5.5049","5.5450","5.1","5.8",1764107700,"5.5","5.5",slow
"/getlocations","2025-11-17T10:15:00.000-0600","1.0839999999999999","1.68430","1.73766","1.1","5.8",1764107700,"1.7","1.7",slow
"/getlocations","2025-11-17T10:40:00.000-0600","0.871","1.61660","1.70412","0.9","5.8",1764107700,"1.6","1.7",slow
"/getlocations","2025-11-17T11:30:00.000-0600","1.198","1.90900","1.97220","1.2","5.8",1764107700,"1.9","2.0",slow
"/getlocations","2025-11-17T11:40:00.000-0600","1.3081666666666667","2.33200","2.45920","1.3","5.8",1764107700,"2.3","2.5",slow
"/getlocations","2025-11-17T11:45:00.000-0600","0.34675","0.48455","0.50651","0.3","5.8",1764107700,"0.5","0.5",slow
"/getlocations","2025-11-17T13:25:00.000-0600","1.06725","1.64140","1.73068","1.1","5.8",1764107700,"1.6","1.7",slow
"/getlocations","2025-11-17T14:55:00.000-0600","1.147","1.1470","1.1470","1.1","5.8",1764107700,"1.1","1.1",slow
"/getlocations","2025-11-17T15:15:00.000-0600","1.497","1.4970","1.4970","1.5","5.8",1764107700,"1.5","1.5",slow
"/getlocations","2025-11-17T15:25:00.000-0600","1.7335","1.7483","1.7497","1.7","5.8",1764107700,"1.7","1.7",slow
"/getlocations","2025-11-18T08:10:00.000-0600","1.1244999999999998","1.47235","1.50327","1.1","5.8",1764107700,"1.5","1.5",slow
"/getlocations","2025-11-18T08:20:00.000-0600","4.485","4.4850","4.4850","4.5","5.8",1764107700,"4.5","4.5",slow
"/getlocations","2025-11-18T08:25:00.000-0600","1.628","1.6280","1.6280","1.6","5.8",1764107700,"1.6","1.6",slow
"/getlocations","2025-11-18T08:30:00.000-0600","1.1393333333333333","1.88690","1.95898","1.1","5.8",1764107700,"1.9","2.0",slow
"/getlocations","2025-11-18T08:35:00.000-0600","0.552","0.76080","0.77936","0.6","5.8",1764107700,"0.8","0.8",slow
"/getlocations","2025-11-18T09:20:00.000-0600","1.49","1.4900","1.4900","1.5","5.8",1764107700,"1.5","1.5",slow
"/getlocations","2025-11-18T09:25:00.000-0600","2.425","2.4250","2.4250","2.4","5.8",1764107700,"2.4","2.4",slow
"/getlocations","2025-11-18T09:30:00.000-0600","0.696","0.69600","0.69600","0.7","5.8",1764107700,"0.7","0.7",slow
"/getlocations","2025-11-18T10:05:00.000-0600","0.91","1.52390","1.59998","0.9","5.8",1764107700,"1.5","1.6",slow
"/getlocations","2025-11-18T10:10:00.000-0600","1.476","1.6399","1.6592","1.5","5.8",1764107700,"1.6","1.7",slow
"/getlocations","2025-11-18T10:20:00.000-0600","1.272","1.71100","1.71580","1.3","5.8",1764107700,"1.7","1.7",slow
"/getlocations","2025-11-18T10:35:00.000-0600","1.61","1.6100","1.6100","1.6","5.8",1764107700,"1.6","1.6",slow
"/getlocations","2025-11-18T10:40:00.000-0600","1.551","1.5510","1.5510","1.6","5.8",1764107700,"1.6","1.6",slow
"/getlocations","2025-11-18T11:00:00.000-0600","4.6355","4.6440","4.6448","4.6","5.8",1764107700,"4.6","4.6",slow
"/getlocations","2025-11-18T11:05:00.000-0600","3.045","3.0450","3.0450","3.0","5.8",1764107700,"3.0","3.0",slow
"/getlocations","2025-11-18T11:20:00.000-0600","1.7217500000000001","4.17885","4.59657","1.7","5.8",1764107700,"4.2","4.6",slow
"/getlocations","2025-11-18T11:25:00.000-0600","0.883","1.95220","2.17844","0.9","5.8",1764107700,"2.0","2.2",slow
"/getlocations","2025-11-18T11:35:00.000-0600","2.0949999999999998","2.2966","2.3145","2.1","5.8",1764107700,"2.3","2.3",slow
"/getlocations","2025-11-18T11:45:00.000-0600","1.9939999999999998","4.26340","4.63348","2.0","5.8",1764107700,"4.3","4.6",slow
"/getlocations","2025-11-18T11:50:00.000-0600","0.9165","1.04835","1.06007","0.9","5.8",1764107700,"1.0","1.1",slow
"/getlocations","2025-11-18T11:55:00.000-0600","0.7444999999999999","0.83135","0.83907","0.7","5.8",1764107700,"0.8","0.8",slow
"/getlocations","2025-11-18T12:00:00.000-0600","2.185","3.0346","3.1101","2.2","5.8",1764107700,"3.0","3.1",slow
"/getlocations","2025-11-18T12:35:00.000-0600","4.71","4.7100","4.7100","4.7","5.8",1764107700,"4.7","4.7",slow
"/getlocations","2025-11-18T12:40:00.000-0600","2.601","2.6010","2.6010","2.6","5.8",1764107700,"2.6","2.6",slow
"/getlocations","2025-11-18T12:50:00.000-0600","2.658","2.6580","2.6580","2.7","5.8",1764107700,"2.7","2.7",slow
"/getlocations","2025-11-18T13:00:00.000-0600","2.407","3.2980","3.3772","2.4","5.8",1764107700,"3.3","3.4",slow
"/getlocations","2025-11-18T13:20:00.000-0600","3.515","3.5150","3.5150","3.5","5.8",1764107700,"3.5","3.5",slow
"/getlocations","2025-11-18T13:50:00.000-0600","4.533","4.5330","4.5330","4.5","5.8",1764107700,"4.5","4.5",slow
"/getlocations","2025-11-18T14:45:00.000-0600","2.8315","4.65085","4.81257","2.8","5.8",1764107700,"4.7","4.8",slow
"/getlocations","2025-11-18T15:00:00.000-0600","2.923","4.4620","4.5988","2.9","5.8",1764107700,"4.5","4.6",slow
"/getlocations","2025-11-18T15:05:00.000-0600","1.482","3.32815","3.67843","1.5","5.8",1764107700,"3.3","3.7",slow
"/getlocations","2025-11-18T15:15:00.000-0600","2.777","2.7770","2.7770","2.8","5.8",1764107700,"2.8","2.8",slow
"/getlocations","2025-11-18T15:25:00.000-0600","4.793","4.7930","4.7930","4.8","5.8",1764107700,"4.8","4.8",slow
"/getlocations","2025-11-18T15:45:00.000-0600","3.774","4.7631","4.8510","3.8","5.8",1764107700,"4.8","4.9",slow
"/getlocations","2025-11-18T15:55:00.000-0600","2.944","4.80430","4.96966","2.9","5.8",1764107700,"4.8","5.0",slow
"/getlocations","2025-11-18T16:45:00.000-0600","4.799","4.7990","4.7990","4.8","5.8",1764107700,"4.8","4.8",slow
"/getlocations","2025-11-18T16:50:00.000-0600","2.723","2.7230","2.7230","2.7","5.8",1764107700,"2.7","2.7",slow
"/getlocations","2025-11-18T17:20:00.000-0600","1.3385","1.75205","1.78881","1.3","5.8",1764107700,"1.8","1.8",slow
"/getlocations","2025-11-19T07:30:00.000-0600","4.512","4.5120","4.5120","4.5","5.8",1764107700,"4.5","4.5",slow
"/getlocations","2025-11-19T08:05:00.000-0600","3.412","4.6612","4.7722","3.4","5.8",1764107700,"4.7","4.8",slow
"/getlocations","2025-11-19T08:25:00.000-0600","3.6740000000000004","4.6577","4.7451","3.7","5.8",1764107700,"4.7","4.7",slow
"/getlocations","2025-11-19T08:30:00.000-0600","3.806","3.8060","3.8060","3.8","5.8",1764107700,"3.8","3.8",slow
"/getlocations","2025-11-19T08:50:00.000-0600","4.887","4.8870","4.8870","4.9","5.8",1764107700,"4.9","4.9",slow
"/getlocations","2025-11-19T09:25:00.000-0600","2.32625","4.45355","4.78511","2.3","5.8",1764107700,"4.5","4.8",slow
"/getlocations","2025-11-19T09:30:00.000-0600","2.2035","2.7331","2.7802","2.2","5.8",1764107700,"2.7","2.8",slow
"/getlocations","2025-11-19T10:10:00.000-0600","1.202","1.2020","1.2020","1.2","5.8",1764107700,"1.2","1.2",slow
"/getlocations","2025-11-19T10:15:00.000-0600","2.401","2.4010","2.4010","2.4","5.8",1764107700,"2.4","2.4",slow
"/getlocations","2025-11-19T10:20:00.000-0600","1.41","1.4100","1.4100","1.4","5.8",1764107700,"1.4","1.4",slow
"/getlocations","2025-11-19T10:25:00.000-0600","0.797","0.79700","0.79700","0.8","5.8",1764107700,"0.8","0.8",slow
"/getlocations","2025-11-19T10:45:00.000-0600","1.1239999999999999","1.83760","1.91792","1.1","5.8",1764107700,"1.8","1.9",slow
"/getlocations","2025-11-19T10:50:00.000-0600","0.703","0.70300","0.70300","0.7","5.8",1764107700,"0.7","0.7",slow
